zip,city,state_name,active
70812,Service Area,US,yes
70814,Service Area,US,yes
70815,Service Area,US,yes
70816,Service Area,US,yes
70817,Service Area,US,yes
70818,Service Area,US,yes
70819,Service Area,US,yes
70820,Service Area,US,yes
70836,Service Area,US,yes
75102,Service Area,US,yes
75153,Service Area,US,yes
75413,Service Area,US,yes
75422,Service Area,US,yes
75428,Service Area,US,yes
75452,Service Area,US,yes
75479,Service Area,US,yes
75496,Service Area,US,yes
76066,Service Area,US,yes
76238,Service Area,US,yes
76240,Service Area,US,yes
76250,Service Area,US,yes
76273,Service Area,US,yes
76426,Service Area,US,yes
76462,Service Area,US,yes
76518,Service Area,US,yes
76626,Service Area,US,yes
76628,Service Area,US,yes
76645,Service Area,US,yes
77418,Service Area,US,yes
77435,Service Area,US,yes
77474,Service Area,US,yes
77853,Service Area,US,yes
77868,Service Area,US,yes
78009,Service Area,US,yes
78039,Service Area,US,yes
78050,Service Area,US,yes
78052,Service Area,US,yes
78056,Service Area,US,yes
78065,Service Area,US,yes
78066,Service Area,US,yes
78161,Service Area,US,yes
78635,Service Area,US,yes
78648,Service Area,US,yes
78948,Service Area,US,yes
80424,Service Area,US,yes
80443,Service Area,US,yes
80447,Service Area,US,yes
80449,Service Area,US,yes
80497,Service Area,US,yes
80545,Service Area,US,yes
80653,Service Area,US,yes
80833,Service Area,US,yes
81240,Service Area,US,yes
82005,Service Area,US,yes
82009,Service Area,US,yes
83624,Service Area,US,yes
83650,Service Area,US,yes
83833,Service Area,US,yes
83858,Service Area,US,yes
83876,Service Area,US,yes
84022,Service Area,US,yes
84027,Service Area,US,yes
84031,Service Area,US,yes
84306,Service Area,US,yes
84307,Service Area,US,yes
84309,Service Area,US,yes
84312,Service Area,US,yes
84314,Service Area,US,yes
84319,Service Area,US,yes
84321,Service Area,US,yes
84325,Service Area,US,yes
84326,Service Area,US,yes
84328,Service Area,US,yes
84332,Service Area,US,yes
84334,Service Area,US,yes
84337,Service Area,US,yes
84339,Service Area,US,yes
85137,Service Area,US,yes
85539,Service Area,US,yes
85545,Service Area,US,yes
85618,Service Area,US,yes
85631,Service Area,US,yes
86001,Service Area,US,yes
86332,Service Area,US,yes
86335,Service Area,US,yes
86336,Service Area,US,yes
86338,Service Area,US,yes
86351,Service Area,US,yes
87002,Service Area,US,yes
87006,Service Area,US,yes
87015,Service Area,US,yes
87016,Service Area,US,yes
87023,Service Area,US,yes
87031,Service Area,US,yes
87032,Service Area,US,yes
87062,Service Area,US,yes
87083,Service Area,US,yes
87501,Service Area,US,yes
87505,Service Area,US,yes
87506,Service Area,US,yes
87507,Service Area,US,yes
87508,Service Area,US,yes
87544,Service Area,US,yes
89101,Service Area,US,yes
89102,Service Area,US,yes
89103,Service Area,US,yes
89104,Service Area,US,yes
89106,Service Area,US,yes
89107,Service Area,US,yes
89108,Service Area,US,yes
89109,Service Area,US,yes
89110,Service Area,US,yes
89113,Service Area,US,yes
89115,Service Area,US,yes
89117,Service Area,US,yes
89118,Service Area,US,yes
89119,Service Area,US,yes
89120,Service Area,US,yes
89121,Service Area,US,yes
89122,Service Area,US,yes
89123,Service Area,US,yes
89124,Service Area,US,yes
89128,Service Area,US,yes
89129,Service Area,US,yes
89130,Service Area,US,yes
89131,Service Area,US,yes
89134,Service Area,US,yes
89135,Service Area,US,yes
89138,Service Area,US,yes
89139,Service Area,US,yes
89141,Service Area,US,yes
89142,Service Area,US,yes
89143,Service Area,US,yes
89144,Service Area,US,yes
89145,Service Area,US,yes
89146,Service Area,US,yes
89147,Service Area,US,yes
89148,Service Area,US,yes
89149,Service Area,US,yes
89156,Service Area,US,yes
89161,Service Area,US,yes
89166,Service Area,US,yes
89169,Service Area,US,yes
89178,Service Area,US,yes
89179,Service Area,US,yes
89183,Service Area,US,yes
91963,Service Area,US,yes
92066,Service Area,US,yes
92234,Service Area,US,yes
92368,Service Area,US,yes
92561,Service Area,US,yes
93117,Service Area,US,yes
93933,Service Area,US,yes
94574,Service Area,US,yes
94937,Service Area,US,yes
94940,Service Area,US,yes
94971,Service Area,US,yes
95023,Service Area,US,yes
95255,Service Area,US,yes
95366,Service Area,US,yes
95666,Service Area,US,yes
95714,Service Area,US,yes
95912,Service Area,US,yes
95953,Service Area,US,yes
97394,Service Area,US,yes
97430,Service Area,US,yes
97431,Service Area,US,yes
97490,Service Area,US,yes
97498,Service Area,US,yes
97913,Service Area,US,yes
97914,Service Area,US,yes
98377,Service Area,US,yes
98538,Service Area,US,yes
98583,Service Area,US,yes
98605,Service Area,US,yes
98925,Service Area,US,yes
99017,Service Area,US,yes
99029,Service Area,US,yes
99032,Service Area,US,yes
99122,Service Area,US,yes
99128,Service Area,US,yes
99130,Service Area,US,yes
99156,Service Area,US,yes
99158,Service Area,US,yes
99171,Service Area,US,yes
99174,Service Area,US,yes
99176,Service Area,US,yes
99180,Service Area,US,yes
03580,Service Area,US,yes
03585,Service Area,US,yes
03586,Service Area,US,yes
03740,Service Area,US,yes
04228,Service Area,US,yes
04238,Service Area,US,yes
04254,Service Area,US,yes
04349,Service Area,US,yes
04352,Service Area,US,yes
04354,Service Area,US,yes
04360,Service Area,US,yes
04416,Service Area,US,yes
04421,Service Area,US,yes
04438,Service Area,US,yes
04476,Service Area,US,yes
04496,Service Area,US,yes
04563,Service Area,US,yes
04574,Service Area,US,yes
04576,Service Area,US,yes
04579,Service Area,US,yes
04614,Service Area,US,yes
04617,Service Area,US,yes
04642,Service Area,US,yes
04676,Service Area,US,yes
04843,Service Area,US,yes
04847,Service Area,US,yes
04848,Service Area,US,yes
04849,Service Area,US,yes
04856,Service Area,US,yes
04862,Service Area,US,yes
04915,Service Area,US,yes
04921,Service Area,US,yes
04922,Service Area,US,yes
04924,Service Area,US,yes
04929,Service Area,US,yes
04932,Service Area,US,yes
04933,Service Area,US,yes
04937,Service Area,US,yes
04941,Service Area,US,yes
04943,Service Area,US,yes
04944,Service Area,US,yes
04949,Service Area,US,yes
04951,Service Area,US,yes
04952,Service Area,US,yes
04953,Service Area,US,yes
04955,Service Area,US,yes
04965,Service Area,US,yes
04967,Service Area,US,yes
04969,Service Area,US,yes
04971,Service Area,US,yes
04973,Service Area,US,yes
04974,Service Area,US,yes
04975,Service Area,US,yes
04976,Service Area,US,yes
04981,Service Area,US,yes
04986,Service Area,US,yes
04987,Service Area,US,yes
04988,Service Area,US,yes
05036,Service Area,US,yes
05041,Service Area,US,yes
05042,Service Area,US,yes
05050,Service Area,US,yes
05060,Service Area,US,yes
05069,Service Area,US,yes
05086,Service Area,US,yes
05669,Service Area,US,yes
05675,Service Area,US,yes
05679,Service Area,US,yes
05732,Service Area,US,yes
05733,Service Area,US,yes
05735,Service Area,US,yes
05747,Service Area,US,yes
05748,Service Area,US,yes
05763,Service Area,US,yes
08204,Service Area,US,yes
08212,Service Area,US,yes
08260,Service Area,US,yes
12108,Service Area,US,yes
12116,Service Area,US,yes
12139,Service Area,US,yes
12190,Service Area,US,yes
12760,Service Area,US,yes
12810,Service Area,US,yes
12814,Service Area,US,yes
12819,Service Area,US,yes
13083,Service Area,US,yes
13141,Service Area,US,yes
13145,Service Area,US,yes
13158,Service Area,US,yes
13301,Service Area,US,yes
13303,Service Area,US,yes
13309,Service Area,US,yes
13324,Service Area,US,yes
13335,Service Area,US,yes
13338,Service Area,US,yes
13342,Service Area,US,yes
13353,Service Area,US,yes
13363,Service Area,US,yes
13415,Service Area,US,yes
13437,Service Area,US,yes
13464,Service Area,US,yes
13486,Service Area,US,yes
13494,Service Area,US,yes
13744,Service Area,US,yes
13752,Service Area,US,yes
13754,Service Area,US,yes
13760,Service Area,US,yes
13777,Service Area,US,yes
13782,Service Area,US,yes
13790,Service Area,US,yes
13796,Service Area,US,yes
13820,Service Area,US,yes
13850,Service Area,US,yes
13865,Service Area,US,yes
13904,Service Area,US,yes
14024,Service Area,US,yes
14025,Service Area,US,yes
14028,Service Area,US,yes
14034,Service Area,US,yes
14035,Service Area,US,yes
14047,Service Area,US,yes
14055,Service Area,US,yes
14057,Service Area,US,yes
14072,Service Area,US,yes
14080,Service Area,US,yes
14091,Service Area,US,yes
14092,Service Area,US,yes
14094,Service Area,US,yes
14108,Service Area,US,yes
14109,Service Area,US,yes
14126,Service Area,US,yes
14130,Service Area,US,yes
14131,Service Area,US,yes
14132,Service Area,US,yes
14172,Service Area,US,yes
14174,Service Area,US,yes
14301,Service Area,US,yes
14302,Service Area,US,yes
14303,Service Area,US,yes
14304,Service Area,US,yes
14305,Service Area,US,yes
14536,Service Area,US,yes
14805,Service Area,US,yes
14812,Service Area,US,yes
14814,Service Area,US,yes
14815,Service Area,US,yes
14816,Service Area,US,yes
14818,Service Area,US,yes
14824,Service Area,US,yes
14825,Service Area,US,yes
14838,Service Area,US,yes
14841,Service Area,US,yes
14845,Service Area,US,yes
14859,Service Area,US,yes
14861,Service Area,US,yes
14864,Service Area,US,yes
14865,Service Area,US,yes
14869,Service Area,US,yes
14871,Service Area,US,yes
14872,Service Area,US,yes
14878,Service Area,US,yes
14883,Service Area,US,yes
14885,Service Area,US,yes
14889,Service Area,US,yes
14891,Service Area,US,yes
14893,Service Area,US,yes
14894,Service Area,US,yes
14898,Service Area,US,yes
15501,Service Area,US,yes
15510,Service Area,US,yes
15520,Service Area,US,yes
15531,Service Area,US,yes
15544,Service Area,US,yes
15551,Service Area,US,yes
15555,Service Area,US,yes
15557,Service Area,US,yes
15561,Service Area,US,yes
15701,Service Area,US,yes
15723,Service Area,US,yes
15739,Service Area,US,yes
15901,Service Area,US,yes
15902,Service Area,US,yes
15904,Service Area,US,yes
15905,Service Area,US,yes
15906,Service Area,US,yes
15909,Service Area,US,yes
15920,Service Area,US,yes
15929,Service Area,US,yes
15961,Service Area,US,yes
16113,Service Area,US,yes
16114,Service Area,US,yes
16121,Service Area,US,yes
16130,Service Area,US,yes
16134,Service Area,US,yes
16145,Service Area,US,yes
16146,Service Area,US,yes
16148,Service Area,US,yes
16150,Service Area,US,yes
16151,Service Area,US,yes
16153,Service Area,US,yes
16154,Service Area,US,yes
16159,Service Area,US,yes
16161,Service Area,US,yes
16211,Service Area,US,yes
16213,Service Area,US,yes
16244,Service Area,US,yes
16246,Service Area,US,yes
16248,Service Area,US,yes
16250,Service Area,US,yes
16255,Service Area,US,yes
16259,Service Area,US,yes
16372,Service Area,US,yes
17213,Service Area,US,yes
17224,Service Area,US,yes
17236,Service Area,US,yes
17901,Service Area,US,yes
17929,Service Area,US,yes
17943,Service Area,US,yes
17944,Service Area,US,yes
17951,Service Area,US,yes
17960,Service Area,US,yes
17964,Service Area,US,yes
18212,Service Area,US,yes
18221,Service Area,US,yes
18223,Service Area,US,yes
18224,Service Area,US,yes
18225,Service Area,US,yes
18234,Service Area,US,yes
18239,Service Area,US,yes
18254,Service Area,US,yes
18403,Service Area,US,yes
18405,Service Area,US,yes
18407,Service Area,US,yes
18411,Service Area,US,yes
18415,Service Area,US,yes
18417,Service Area,US,yes
18427,Service Area,US,yes
18433,Service Area,US,yes
18434,Service Area,US,yes
18439,Service Area,US,yes
18443,Service Area,US,yes
18447,Service Area,US,yes
18459,Service Area,US,yes
18463,Service Area,US,yes
18465,Service Area,US,yes
18469,Service Area,US,yes
18504,Service Area,US,yes
18505,Service Area,US,yes
18518,Service Area,US,yes
18642,Service Area,US,yes
18701,Service Area,US,yes
18702,Service Area,US,yes
18705,Service Area,US,yes
18706,Service Area,US,yes
18707,Service Area,US,yes
18847,Service Area,US,yes
19104,Service Area,US,yes
19112,Service Area,US,yes
19121,Service Area,US,yes
19122,Service Area,US,yes
19131,Service Area,US,yes
19132,Service Area,US,yes
19133,Service Area,US,yes
19139,Service Area,US,yes
19140,Service Area,US,yes
19151,Service Area,US,yes
20619,Service Area,US,yes
20620,Service Area,US,yes
20628,Service Area,US,yes
20634,Service Area,US,yes
20670,Service Area,US,yes
21613,Service Area,US,yes
21622,Service Area,US,yes
21626,Service Area,US,yes
21627,Service Area,US,yes
21634,Service Area,US,yes
21648,Service Area,US,yes
21669,Service Area,US,yes
21672,Service Area,US,yes
21675,Service Area,US,yes
21677,Service Area,US,yes
21750,Service Area,US,yes
21817,Service Area,US,yes
21821,Service Area,US,yes
21824,Service Area,US,yes
21838,Service Area,US,yes
21840,Service Area,US,yes
21841,Service Area,US,yes
21853,Service Area,US,yes
21866,Service Area,US,yes
21867,Service Area,US,yes
21871,Service Area,US,yes
21890,Service Area,US,yes
22520,Service Area,US,yes
22560,Service Area,US,yes
22610,Service Area,US,yes
22637,Service Area,US,yes
22641,Service Area,US,yes
22650,Service Area,US,yes
22660,Service Area,US,yes
22723,Service Area,US,yes
22835,Service Area,US,yes
22903,Service Area,US,yes
22968,Service Area,US,yes
23040,Service Area,US,yes
23062,Service Area,US,yes
23072,Service Area,US,yes
23083,Service Area,US,yes
23085,Service Area,US,yes
23091,Service Area,US,yes
23115,Service Area,US,yes
23830,Service Area,US,yes
23833,Service Area,US,yes
23840,Service Area,US,yes
23841,Service Area,US,yes
23850,Service Area,US,yes
23883,Service Area,US,yes
23885,Service Area,US,yes
23894,Service Area,US,yes
23898,Service Area,US,yes
23966,Service Area,US,yes
26501,Service Area,US,yes
26505,Service Area,US,yes
26508,Service Area,US,yes
26521,Service Area,US,yes
26534,Service Area,US,yes
26543,Service Area,US,yes
26590,Service Area,US,yes
27018,Service Area,US,yes
27027,Service Area,US,yes
27043,Service Area,US,yes
27291,Service Area,US,yes
27507,Service Area,US,yes
27541,Service Area,US,yes
27553,Service Area,US,yes
27563,Service Area,US,yes
27573,Service Area,US,yes
27574,Service Area,US,yes
27589,Service Area,US,yes
27814,Service Area,US,yes
27821,Service Area,US,yes
27844,Service Area,US,yes
27881,Service Area,US,yes
27889,Service Area,US,yes
28337,Service Area,US,yes
28340,Service Area,US,yes
28345,Service Area,US,yes
28349,Service Area,US,yes
28358,Service Area,US,yes
28360,Service Area,US,yes
28363,Service Area,US,yes
28369,Service Area,US,yes
28375,Service Area,US,yes
28379,Service Area,US,yes
28384,Service Area,US,yes
28430,Service Area,US,yes
28431,Service Area,US,yes
28433,Service Area,US,yes
28434,Service Area,US,yes
28436,Service Area,US,yes
28439,Service Area,US,yes
28441,Service Area,US,yes
28448,Service Area,US,yes
28450,Service Area,US,yes
28456,Service Area,US,yes
28463,Service Area,US,yes
28501,Service Area,US,yes
28504,Service Area,US,yes
28510,Service Area,US,yes
28515,Service Area,US,yes
28519,Service Area,US,yes
28523,Service Area,US,yes
28525,Service Area,US,yes
28526,Service Area,US,yes
28527,Service Area,US,yes
28529,Service Area,US,yes
28533,Service Area,US,yes
28539,Service Area,US,yes
28556,Service Area,US,yes
28560,Service Area,US,yes
28562,Service Area,US,yes
28571,Service Area,US,yes
28573,Service Area,US,yes
28582,Service Area,US,yes
28583,Service Area,US,yes
28584,Service Area,US,yes
28585,Service Area,US,yes
28586,Service Area,US,yes
28594,Service Area,US,yes
28604,Service Area,US,yes
28622,Service Area,US,yes
28646,Service Area,US,yes
28649,Service Area,US,yes
28654,Service Area,US,yes
28659,Service Area,US,yes
28670,Service Area,US,yes
28697,Service Area,US,yes
28775,Service Area,US,yes
29015,Service Area,US,yes
29030,Service Area,US,yes
29031,Service Area,US,yes
29037,Service Area,US,yes
29038,Service Area,US,yes
29039,Service Area,US,yes
29040,Service Area,US,yes
29042,Service Area,US,yes
29062,Service Area,US,yes
29107,Service Area,US,yes
29108,Service Area,US,yes
29112,Service Area,US,yes
29123,Service Area,US,yes
29125,Service Area,US,yes
29126,Service Area,US,yes
29128,Service Area,US,yes
29133,Service Area,US,yes
29135,Service Area,US,yes
29137,Service Area,US,yes
29138,Service Area,US,yes
29152,Service Area,US,yes
29154,Service Area,US,yes
29166,Service Area,US,yes
29168,Service Area,US,yes
29175,Service Area,US,yes
29351,Service Area,US,yes
29370,Service Area,US,yes
29384,Service Area,US,yes
29501,Service Area,US,yes
29505,Service Area,US,yes
29506,Service Area,US,yes
29510,Service Area,US,yes
29516,Service Area,US,yes
29541,Service Area,US,yes
29560,Service Area,US,yes
29580,Service Area,US,yes
29585,Service Area,US,yes
29591,Service Area,US,yes
29639,Service Area,US,yes
29692,Service Area,US,yes
29693,Service Area,US,yes
29709,Service Area,US,yes
29718,Service Area,US,yes
29727,Service Area,US,yes
29728,Service Area,US,yes
29832,Service Area,US,yes
29841,Service Area,US,yes
29842,Service Area,US,yes
29860,Service Area,US,yes
29910,Service Area,US,yes
30014,Service Area,US,yes
30016,Service Area,US,yes
30070,Service Area,US,yes
30108,Service Area,US,yes
30113,Service Area,US,yes
30153,Service Area,US,yes
30161,Service Area,US,yes
30164,Service Area,US,yes
30165,Service Area,US,yes
30170,Service Area,US,yes
30179,Service Area,US,yes
30220,Service Area,US,yes
30248,Service Area,US,yes
30276,Service Area,US,yes
30417,Service Area,US,yes
30423,Service Area,US,yes
30449,Service Area,US,yes
30511,Service Area,US,yes
30521,Service Area,US,yes
30523,Service Area,US,yes
30525,Service Area,US,yes
30547,Service Area,US,yes
30562,Service Area,US,yes
30568,Service Area,US,yes
30621,Service Area,US,yes
30628,Service Area,US,yes
30646,Service Area,US,yes
30677,Service Area,US,yes
30710,Service Area,US,yes
30726,Service Area,US,yes
30736,Service Area,US,yes
30742,Service Area,US,yes
30753,Service Area,US,yes
30756,Service Area,US,yes
30814,Service Area,US,yes
30816,Service Area,US,yes
30818,Service Area,US,yes
30830,Service Area,US,yes
30833,Service Area,US,yes
31537,Service Area,US,yes
31547,Service Area,US,yes
31548,Service Area,US,yes
31558,Service Area,US,yes
31562,Service Area,US,yes
31565,Service Area,US,yes
31569,Service Area,US,yes
32038,Service Area,US,yes
32061,Service Area,US,yes
35004,Service Area,US,yes
35040,Service Area,US,yes
35063,Service Area,US,yes
35071,Service Area,US,yes
35091,Service Area,US,yes
35094,Service Area,US,yes
35096,Service Area,US,yes
35098,Service Area,US,yes
35112,Service Area,US,yes
35115,Service Area,US,yes
35116,Service Area,US,yes
35117,Service Area,US,yes
35119,Service Area,US,yes
35120,Service Area,US,yes
35125,Service Area,US,yes
35126,Service Area,US,yes
35128,Service Area,US,yes
35143,Service Area,US,yes
35146,Service Area,US,yes
35160,Service Area,US,yes
35172,Service Area,US,yes
35176,Service Area,US,yes
35180,Service Area,US,yes
35188,Service Area,US,yes
35203,Service Area,US,yes
35204,Service Area,US,yes
35205,Service Area,US,yes
35206,Service Area,US,yes
35217,Service Area,US,yes
35228,Service Area,US,yes
35234,Service Area,US,yes
35404,Service Area,US,yes
35406,Service Area,US,yes
35444,Service Area,US,yes
35453,Service Area,US,yes
35490,Service Area,US,yes
35601,Service Area,US,yes
35603,Service Area,US,yes
35611,Service Area,US,yes
35613,Service Area,US,yes
35614,Service Area,US,yes
35741,Service Area,US,yes
35750,Service Area,US,yes
35759,Service Area,US,yes
35763,Service Area,US,yes
35801,Service Area,US,yes
35802,Service Area,US,yes
35805,Service Area,US,yes
35806,Service Area,US,yes
35810,Service Area,US,yes
35811,Service Area,US,yes
35816,Service Area,US,yes
35824,Service Area,US,yes
35896,Service Area,US,yes
35901,Service Area,US,yes
35953,Service Area,US,yes
35987,Service Area,US,yes
36267,Service Area,US,yes
37023,Service Area,US,yes
37347,Service Area,US,yes
37350,Service Area,US,yes
37352,Service Area,US,yes
37354,Service Area,US,yes
37359,Service Area,US,yes
37379,Service Area,US,yes
37397,Service Area,US,yes
37601,Service Area,US,yes
37604,Service Area,US,yes
37614,Service Area,US,yes
37615,Service Area,US,yes
37616,Service Area,US,yes
37617,Service Area,US,yes
37618,Service Area,US,yes
37620,Service Area,US,yes
37643,Service Area,US,yes
37656,Service Area,US,yes
37658,Service Area,US,yes
37659,Service Area,US,yes
37660,Service Area,US,yes
37663,Service Area,US,yes
37664,Service Area,US,yes
37665,Service Area,US,yes
37681,Service Area,US,yes
37682,Service Area,US,yes
37686,Service Area,US,yes
37690,Service Area,US,yes
37694,Service Area,US,yes
37719,Service Area,US,yes
37724,Service Area,US,yes
37726,Service Area,US,yes
37727,Service Area,US,yes
37732,Service Area,US,yes
37733,Service Area,US,yes
37752,Service Area,US,yes
37753,Service Area,US,yes
37755,Service Area,US,yes
37809,Service Area,US,yes
37810,Service Area,US,yes
37843,Service Area,US,yes
37852,Service Area,US,yes
37872,Service Area,US,yes
37874,Service Area,US,yes
37879,Service Area,US,yes
37880,Service Area,US,yes
37885,Service Area,US,yes
38456,Service Area,US,yes
38478,Service Area,US,yes
38501,Service Area,US,yes
38505,Service Area,US,yes
38506,Service Area,US,yes
38541,Service Area,US,yes
38545,Service Area,US,yes
38555,Service Area,US,yes
38558,Service Area,US,yes
38559,Service Area,US,yes
38570,Service Area,US,yes
38571,Service Area,US,yes
38572,Service Area,US,yes
38574,Service Area,US,yes
38575,Service Area,US,yes
38580,Service Area,US,yes
38583,Service Area,US,yes
38587,Service Area,US,yes
39466,Service Area,US,yes
39520,Service Area,US,yes
39525,Service Area,US,yes
39556,Service Area,US,yes
39571,Service Area,US,yes
39572,Service Area,US,yes
40008,Service Area,US,yes
40011,Service Area,US,yes
40040,Service Area,US,yes
40069,Service Area,US,yes
40075,Service Area,US,yes
40152,Service Area,US,yes
40155,Service Area,US,yes
40310,Service Area,US,yes
40311,Service Area,US,yes
40312,Service Area,US,yes
40336,Service Area,US,yes
40350,Service Area,US,yes
40360,Service Area,US,yes
40374,Service Area,US,yes
40440,Service Area,US,yes
41008,Service Area,US,yes
41056,Service Area,US,yes
41098,Service Area,US,yes
42140,Service Area,US,yes
42151,Service Area,US,yes
42167,Service Area,US,yes
42171,Service Area,US,yes
42207,Service Area,US,yes
42210,Service Area,US,yes
42217,Service Area,US,yes
42259,Service Area,US,yes
42262,Service Area,US,yes
42266,Service Area,US,yes
42275,Service Area,US,yes
42285,Service Area,US,yes
42326,Service Area,US,yes
42330,Service Area,US,yes
42332,Service Area,US,yes
42337,Service Area,US,yes
42350,Service Area,US,yes
42352,Service Area,US,yes
42371,Service Area,US,yes
42372,Service Area,US,yes
42374,Service Area,US,yes
42442,Service Area,US,yes
42462,Service Area,US,yes
42464,Service Area,US,yes
42712,Service Area,US,yes
42713,Service Area,US,yes
42721,Service Area,US,yes
42722,Service Area,US,yes
42726,Service Area,US,yes
42729,Service Area,US,yes
42743,Service Area,US,yes
42746,Service Area,US,yes
42757,Service Area,US,yes
42765,Service Area,US,yes
42776,Service Area,US,yes
42782,Service Area,US,yes
42784,Service Area,US,yes
42788,Service Area,US,yes
43311,Service Area,US,yes
43319,Service Area,US,yes
43330,Service Area,US,yes
43336,Service Area,US,yes
43347,Service Area,US,yes
43351,Service Area,US,yes
43358,Service Area,US,yes
43360,Service Area,US,yes
43511,Service Area,US,yes
43529,Service Area,US,yes
43541,Service Area,US,yes
43547,Service Area,US,yes
43565,Service Area,US,yes
43566,Service Area,US,yes
43567,Service Area,US,yes
43571,Service Area,US,yes
43725,Service Area,US,yes
43755,Service Area,US,yes
43762,Service Area,US,yes
43764,Service Area,US,yes
43766,Service Area,US,yes
43767,Service Area,US,yes
43777,Service Area,US,yes
43836,Service Area,US,yes
43907,Service Area,US,yes
43946,Service Area,US,yes
43983,Service Area,US,yes
44030,Service Area,US,yes
44048,Service Area,US,yes
44607,Service Area,US,yes
44633,Service Area,US,yes
44654,Service Area,US,yes
44676,Service Area,US,yes
44805,Service Area,US,yes
44817,Service Area,US,yes
44825,Service Area,US,yes
44838,Service Area,US,yes
44840,Service Area,US,yes
44844,Service Area,US,yes
44850,Service Area,US,yes
44854,Service Area,US,yes
44859,Service Area,US,yes
44865,Service Area,US,yes
44866,Service Area,US,yes
44874,Service Area,US,yes
44875,Service Area,US,yes
44881,Service Area,US,yes
44887,Service Area,US,yes
44890,Service Area,US,yes
45101,Service Area,US,yes
45123,Service Area,US,yes
45321,Service Area,US,yes
45337,Service Area,US,yes
45339,Service Area,US,yes
45347,Service Area,US,yes
45361,Service Area,US,yes
45373,Service Area,US,yes
45389,Service Area,US,yes
45624,Service Area,US,yes
45628,Service Area,US,yes
45646,Service Area,US,yes
45660,Service Area,US,yes
45868,Service Area,US,yes
45872,Service Area,US,yes
45881,Service Area,US,yes
45890,Service Area,US,yes
46133,Service Area,US,yes
46156,Service Area,US,yes
46171,Service Area,US,yes
46301,Service Area,US,yes
46312,Service Area,US,yes
46319,Service Area,US,yes
46320,Service Area,US,yes
46321,Service Area,US,yes
46322,Service Area,US,yes
46323,Service Area,US,yes
46324,Service Area,US,yes
46327,Service Area,US,yes
46394,Service Area,US,yes
46507,Service Area,US,yes
46510,Service Area,US,yes
46524,Service Area,US,yes
46526,Service Area,US,yes
46528,Service Area,US,yes
46539,Service Area,US,yes
46542,Service Area,US,yes
46543,Service Area,US,yes
46550,Service Area,US,yes
46553,Service Area,US,yes
46561,Service Area,US,yes
46570,Service Area,US,yes
46595,Service Area,US,yes
46703,Service Area,US,yes
46711,Service Area,US,yes
46737,Service Area,US,yes
46740,Service Area,US,yes
46761,Service Area,US,yes
46772,Service Area,US,yes
46795,Service Area,US,yes
46910,Service Area,US,yes
46920,Service Area,US,yes
46928,Service Area,US,yes
46933,Service Area,US,yes
46940,Service Area,US,yes
46941,Service Area,US,yes
46952,Service Area,US,yes
46953,Service Area,US,yes
46975,Service Area,US,yes
46986,Service Area,US,yes
46989,Service Area,US,yes
46990,Service Area,US,yes
46992,Service Area,US,yes
47106,Service Area,US,yes
47141,Service Area,US,yes
47160,Service Area,US,yes
47163,Service Area,US,yes
47240,Service Area,US,yes
47263,Service Area,US,yes
47330,Service Area,US,yes
47338,Service Area,US,yes
47348,Service Area,US,yes
47354,Service Area,US,yes
47358,Service Area,US,yes
47374,Service Area,US,yes
47433,Service Area,US,yes
47460,Service Area,US,yes
47983,Service Area,US,yes
47989,Service Area,US,yes
48002,Service Area,US,yes
48003,Service Area,US,yes
48201,Service Area,US,yes
48204,Service Area,US,yes
48205,Service Area,US,yes
48206,Service Area,US,yes
48207,Service Area,US,yes
48208,Service Area,US,yes
48209,Service Area,US,yes
48210,Service Area,US,yes
48213,Service Area,US,yes
48214,Service Area,US,yes
48215,Service Area,US,yes
48216,Service Area,US,yes
48217,Service Area,US,yes
48219,Service Area,US,yes
48221,Service Area,US,yes
48223,Service Area,US,yes
48224,Service Area,US,yes
48226,Service Area,US,yes
48227,Service Area,US,yes
48228,Service Area,US,yes
48233,Service Area,US,yes
48234,Service Area,US,yes
48235,Service Area,US,yes
48238,Service Area,US,yes
48242,Service Area,US,yes
48243,Service Area,US,yes
48433,Service Area,US,yes
48440,Service Area,US,yes
48455,Service Area,US,yes
48502,Service Area,US,yes
48503,Service Area,US,yes
48504,Service Area,US,yes
48505,Service Area,US,yes
48506,Service Area,US,yes
48507,Service Area,US,yes
48532,Service Area,US,yes
48551,Service Area,US,yes
48553,Service Area,US,yes
48554,Service Area,US,yes
48829,Service Area,US,yes
48841,Service Area,US,yes
48852,Service Area,US,yes
48866,Service Area,US,yes
48879,Service Area,US,yes
48886,Service Area,US,yes
49028,Service Area,US,yes
49101,Service Area,US,yes
49106,Service Area,US,yes
49235,Service Area,US,yes
49247,Service Area,US,yes
49253,Service Area,US,yes
49262,Service Area,US,yes
49271,Service Area,US,yes
49279,Service Area,US,yes
49289,Service Area,US,yes
49336,Service Area,US,yes
49349,Service Area,US,yes
49421,Service Area,US,yes
49437,Service Area,US,yes
49452,Service Area,US,yes
50010,Service Area,US,yes
50011,Service Area,US,yes
50012,Service Area,US,yes
50014,Service Area,US,yes
50036,Service Area,US,yes
50066,Service Area,US,yes
50072,Service Area,US,yes
50107,Service Area,US,yes
50134,Service Area,US,yes
50135,Service Area,US,yes
50146,Service Area,US,yes
50161,Service Area,US,yes
50212,Service Area,US,yes
50214,Service Area,US,yes
50220,Service Area,US,yes
50232,Service Area,US,yes
50240,Service Area,US,yes
